uid,iid,rating,time,timestamp
3649,5,4,2005-05-02,1114963200
3650,5,4,2005-05-13,1115913600
3651,5,4,2005-01-12,1105459200
3652,5,5,2005-03-22,1111420800
3653,5,4,2005-04-02,1112371200
3654,5,3,2005-05-08,1115481600
3655,5,5,2005-10-08,1128700800
3656,5,4,2005-10-10,1128873600
3657,5,4,2005-07-17,1121529600
3658,5,4,2005-04-07,1112803200
3659,5,5,2005-05-12,1115827200
3660,5,2,2005-06-07,1118073600
3661,5,5,2004-11-02,1099324800
3662,5,5,2004-12-15,1103040000
3663,5,4,2004-12-19,1103385600
3664,5,5,2005-02-03,1107360000
3665,5,3,2005-03-19,1111161600
3666,5,1,2005-06-22,1119369600
3667,5,4,2005-01-07,1105027200
3668,5,5,2005-02-13,1108224000
3669,5,4,2005-03-16,1110902400
3670,5,3,2005-04-07,1112803200
3671,5,3,2005-04-29,1114704000
3672,5,3,2005-10-15,1129305600
3673,5,4,2005-10-18,1129564800
3674,5,5,2005-10-19,1129651200
3675,5,5,2005-07-10,1120924800
3676,5,5,2005-02-17,1108569600
3677,5,5,2005-03-07,1110124800
3678,5,5,2005-03-24,1111593600
3679,5,5,2005-05-05,1115222400
3680,5,4,2005-05-22,1116691200
3681,5,4,2005-06-13,1118592000
437,5,5,2005-10-22,1129910400
3682,5,5,2004-12-07,1102348800
3683,5,3,2005-01-20,1106150400
3684,5,5,2005-01-23,1106409600
3685,5,5,2005-06-08,1118160000
3686,5,4,2005-06-22,1119369600
3687,5,5,2005-10-29,1130515200
3688,5,5,2004-12-23,1103731200
3689,5,5,2004-12-29,1104249600
3690,5,4,2005-01-21,1106236800
2775,5,5,2005-03-05,1109952000
3691,5,5,2005-03-05,1109952000
3692,5,5,2005-11-22,1132588800
446,5,5,2005-01-06,1104940800
443,5,1,2005-01-30,1107014400
3693,5,5,2005-03-07,1110124800
3694,5,5,2005-03-20,1111248000
3695,5,5,2005-07-17,1121529600
3696,5,5,2005-07-26,1122307200
3697,5,3,2004-12-06,1102262400
3698,5,4,2004-12-27,1104076800
3699,5,4,2005-01-13,1105545600
3700,5,5,2005-01-21,1106236800
3701,5,5,2005-01-31,1107100800
3702,5,1,2005-09-06,1125936000
3703,5,1,2005-09-16,1126800000
3704,5,4,2005-07-08,1120752000
3705,5,1,2005-07-16,1121443200
666,5,4,2005-09-07,1126022400
3706,5,2,2004-11-20,1100880000
3707,5,5,2004-12-26,1103990400
3708,5,4,2005-01-09,1105200000
3709,5,5,2005-01-25,1106582400
3710,5,4,2005-01-26,1106668800
3711,5,1,2005-01-30,1107014400
3712,5,4,2005-06-17,1118937600
3713,5,5,2005-02-14,1108310400
3714,5,5,2005-03-25,1111680000
3715,5,4,2005-04-06,1112716800
3716,5,4,2005-05-14,1116000000
3717,5,5,2005-08-26,1124985600
3718,5,5,2005-02-14,1108310400
3719,5,4,2005-02-24,1109174400
3720,5,4,2005-05-20,1116518400
3721,5,5,2005-05-23,1116777600
3722,5,1,2005-09-10,1126281600
3723,5,5,2005-08-23,1124726400
3724,5,4,2004-12-20,1103472000
3725,5,4,2005-01-09,1105200000
3726,5,1,2005-01-27,1106755200
3727,5,5,2005-02-13,1108224000
3728,5,5,2005-07-02,1120233600
3729,5,4,2005-10-31,1130688000
3730,5,3,2005-11-02,1130860800
3731,5,4,2005-09-06,1125936000
2386,5,2,2005-01-22,1106323200
3732,5,5,2005-06-18,1119024000
3733,5,4,2005-07-03,1120320000
3734,5,5,2005-10-09,1128787200
3735,5,3,2005-07-08,1120752000
3736,5,5,2004-11-14,1100361600
3737,5,4,2004-11-22,1101052800
3738,5,4,2005-01-19,1106064000
458,5,1,2005-05-02,1114963200
3739,5,1,2005-11-09,1131465600
3740,5,4,2005-08-02,1122912000
3741,5,4,2005-08-06,1123257600
3742,5,5,2005-01-11,1105372800
3743,5,5,2005-01-25,1106582400
3744,5,1,2005-02-16,1108483200
3745,5,3,2005-03-24,1111593600
3746,5,5,2005-04-15,1113494400
3747,5,4,2005-06-14,1118678400
3748,5,3,2005-07-04,1120406400
3749,5,4,2005-07-11,1121011200
3750,5,5,2005-09-01,1125504000
3751,5,2,2005-01-03,1104681600
3752,5,5,2005-01-11,1105372800
3753,5,5,2005-01-11,1105372800
3754,5,5,2005-01-20,1106150400
3755,5,3,2005-02-14,1108310400
3756,5,5,2005-03-20,1111248000
3757,5,5,2005-04-01,1112284800
672,5,1,2005-03-21,1111334400
3758,5,4,2005-04-24,1114272000
3759,5,5,2005-05-19,1116432000
3760,5,1,2005-12-16,1134662400
3761,5,5,2005-07-26,1122307200
3762,5,2,2005-08-30,1125331200
3763,5,5,2005-01-29,1106928000
3764,5,5,2005-02-14,1108310400
3765,5,5,2005-05-28,1117209600
3766,5,3,2005-10-31,1130688000
3767,5,4,2005-11-04,1131033600
3768,5,2,2005-08-14,1123948800
3769,5,3,2004-11-20,1100880000
3770,5,4,2005-02-26,1109347200
3771,5,5,2005-05-24,1116864000
3772,5,1,2005-06-10,1118332800
3773,5,4,2005-07-01,1120147200
3774,5,5,2005-10-28,1130428800
3775,5,4,2005-11-23,1132675200
3776,5,2,2005-07-30,1122652800
3777,5,3,2005-08-09,1123516800
3778,5,1,2005-09-06,1125936000
3779,5,4,2004-12-02,1101916800
3780,5,5,2004-12-16,1103126400
3781,5,1,2005-01-19,1106064000
3782,5,5,2005-03-03,1109779200
3783,5,5,2005-03-08,1110211200
3784,5,1,2005-04-14,1113408000
673,5,1,2005-08-17,1124208000
3785,5,4,2005-06-08,1118160000
3786,5,4,2005-07-28,1122480000
3787,5,4,2004-12-20,1103472000
3788,5,1,2005-02-09,1107878400
3789,5,5,2005-02-27,1109433600
490,5,5,2005-03-05,1109952000
3790,5,4,2005-04-05,1112630400
3791,5,4,2005-05-22,1116691200
3792,5,5,2005-09-08,1126108800
3793,5,5,2005-07-07,1120665600
3794,5,1,2005-07-16,1121443200
3795,5,5,2005-08-01,1122825600
3796,5,4,2005-01-07,1105027200
3797,5,2,2005-02-14,1108310400
3798,5,1,2005-02-16,1108483200
2503,5,2,2005-04-27,1114531200
3799,5,5,2005-08-07,1123344000
3800,5,1,2005-06-17,1118937600
3801,5,5,2005-10-03,1128268800
3802,5,4,2005-08-18,1124294400
3803,5,5,2005-01-06,1104940800
3804,5,3,2005-03-20,1111248000
3805,5,5,2005-01-26,1106668800
3806,5,3,2005-03-06,1110038400
3807,5,5,2005-10-16,1129392000
3808,5,5,2005-11-08,1131379200
3809,5,5,2005-12-03,1133539200
3810,5,5,2004-12-06,1102262400
3811,5,5,2005-02-15,1108396800
3812,5,4,2005-03-11,1110470400
3813,5,3,2005-10-17,1129478400
3814,5,3,2005-11-11,1131638400
3815,5,4,2005-11-28,1133107200
3816,5,4,2005-01-05,1104854400
3817,5,3,2005-02-13,1108224000
3818,5,4,2005-03-04,1109865600
3819,5,5,2005-03-13,1110643200
3820,5,5,2005-03-18,1111075200
3821,5,4,2005-03-23,1111507200
3822,5,4,2005-03-27,1111852800
3823,5,5,2005-06-14,1118678400
3824,5,4,2005-12-14,1134489600
3825,5,3,2005-12-21,1135094400
3826,5,5,2005-08-20,1124467200
3827,5,3,2005-09-02,1125590400
3828,5,5,2005-11-11,1131638400
3829,5,5,2005-01-28,1106841600
3830,5,1,2005-02-08,1107792000
3831,5,5,2005-05-03,1115049600
3832,5,5,2005-07-19,1121702400
3833,5,5,2005-08-01,1122825600
3834,5,4,2004-11-14,1100361600
3835,5,4,2005-06-12,1118505600
3836,5,3,2005-11-18,1132243200
3837,5,3,2005-07-07,1120665600
3838,5,4,2005-09-01,1125504000
3839,5,5,2005-01-04,1104768000
517,5,1,2005-02-13,1108224000
3840,5,5,2005-06-02,1117641600
3841,5,5,2005-06-07,1118073600
3842,5,3,2005-10-10,1128873600
3843,5,4,2004-12-22,1103644800
3844,5,5,2004-12-31,1104422400
3845,5,5,2005-01-27,1106755200
3846,5,5,2005-03-07,1110124800
3847,5,4,2005-10-10,1128873600
3848,5,3,2005-12-17,1134748800
3849,5,5,2004-11-26,1101398400
3850,5,4,2005-02-28,1109520000
3851,5,1,2005-03-22,1111420800
3852,5,4,2005-11-29,1133193600
3853,5,5,2005-12-03,1133539200
3854,5,4,2005-07-21,1121875200
3855,5,3,2005-08-12,1123776000
3856,5,4,2005-08-30,1125331200
3857,5,5,2005-04-19,1113840000
3858,5,4,2005-05-04,1115136000
3859,5,5,2004-11-29,1101657600
3860,5,5,2004-11-29,1101657600
3861,5,4,2004-12-24,1103817600
3862,5,4,2005-02-17,1108569600
3863,5,3,2005-05-26,1117036800
3864,5,2,2005-10-12,1129046400
3865,5,4,2005-08-15,1124035200
3866,5,5,2004-12-20,1103472000
3867,5,4,2005-01-30,1107014400
3868,5,5,2005-02-02,1107273600
3869,5,1,2005-09-15,1126713600
3870,5,4,2005-08-09,1123516800
3871,5,3,2005-08-29,1125244800
3872,5,4,2005-03-07,1110124800
3873,5,3,2005-04-29,1114704000
3874,5,1,2005-09-13,1126540800
3875,5,5,2005-10-24,1130083200
3876,5,3,2005-10-26,1130256000
3877,5,5,2005-08-15,1124035200
3878,5,3,2005-01-19,1106064000
3879,5,3,2005-03-06,1110038400
3880,5,4,2005-04-14,1113408000
3881,5,4,2005-04-20,1113926400
3882,5,5,2005-05-14,1116000000
3883,5,2,2005-11-09,1131465600
3884,5,4,2005-01-09,1105200000
3885,5,5,2005-03-05,1109952000
3886,5,5,2005-04-21,1114012800
3887,5,4,2005-09-29,1127923200
3888,5,1,2005-11-27,1133020800
692,6,1,2004-07-26,1090771200
3889,6,1,2004-02-16,1076860800
3890,6,2,2004-09-05,1094313600
3891,6,1,2004-08-11,1092153600
3892,6,3,2004-10-12,1097510400
3893,6,3,2004-09-06,1094400000
3894,6,3,2004-04-20,1082390400
3895,6,3,2004-10-19,1098115200
3896,6,3,2005-04-11,1113148800
3897,6,2,2004-07-18,1090080000
3898,6,5,2004-08-04,1091548800
3899,6,2,2004-02-10,1076342400
3900,6,4,2004-05-26,1085500800
715,6,3,2004-12-13,1102867200
731,6,2,2005-10-09,1128787200
3901,6,3,2004-04-08,1081353600
3902,6,4,2004-03-11,1078934400
3903,6,5,2005-03-09,1110297600
3904,6,2,2005-01-05,1104854400
746,6,3,2003-11-07,1068134400
3905,6,2,2004-02-25,1077638400
3906,6,4,2004-05-05,1083686400
3907,6,1,2004-04-16,1082044800
3908,6,3,2005-04-17,1113667200
3909,6,3,2004-08-16,1092585600
3910,6,4,2004-08-24,1093276800
3911,6,2,2004-10-16,1097856000
3912,6,5,2005-06-15,1118764800
770,6,4,2005-11-07,1131292800
3913,6,4,2005-08-08,1123430400
3914,6,5,2004-05-28,1085673600
3915,6,2,2005-05-15,1116086400
780,6,3,2005-05-26,1117036800
3916,6,5,2005-08-05,1123171200
3917,6,5,2004-01-08,1073491200
2843,6,2,2004-06-14,1087142400
3918,6,2,2004-09-30,1096473600
3919,6,4,2004-10-09,1097251200
3920,6,4,2005-04-10,1113062400
3921,6,3,2004-03-07,1078588800
3922,6,1,2005-01-02,1104595200
797,6,3,2003-10-12,1065888000
3923,6,2,2004-08-16,1092585600
3924,6,4,2003-10-09,1065628800
3925,6,5,2003-12-30,1072713600
3926,6,4,2004-07-09,1089302400
3927,6,3,2004-09-20,1095609600
3928,6,4,2005-09-17,1126886400
3929,6,1,2005-12-16,1134662400
3930,6,2,2005-07-29,1122566400
3931,6,1,2004-07-26,1090771200
32,6,2,2004-11-06,1099670400
3932,6,4,2005-03-15,1110816000
3933,6,5,2005-07-12,1121097600
3934,6,3,2004-02-12,1076515200
3935,6,1,2005-08-18,1124294400
3936,6,2,2004-08-22,1093104000
3937,6,3,2005-05-15,1116086400
3938,6,3,2005-06-14,1118678400
37,6,1,2004-01-05,1073232000
3939,6,2,2005-07-22,1121961600
3940,6,4,2004-03-11,1078934400
3941,6,5,2004-02-11,1076428800
3942,6,5,2004-01-30,1075392000
3943,6,4,2005-04-28,1114617600
3944,6,4,2005-05-20,1116518400
3945,6,3,2005-05-27,1117123200
3946,6,4,2005-11-09,1131465600
3947,6,5,2003-12-15,1071417600
3948,6,4,2004-06-05,1086364800
3949,6,3,2004-05-10,1084118400
3950,6,4,2004-08-11,1092153600
3951,6,5,2004-10-22,1098374400
3952,6,4,2004-11-21,1100966400
3953,6,2,2005-05-28,1117209600
3954,6,3,2005-10-26,1130256000
3955,6,3,2004-10-18,1098028800
3956,6,3,2005-03-15,1110816000
3957,6,4,2005-08-16,1124121600
3958,6,4,2004-02-20,1077206400
3959,6,3,2004-03-27,1080316800
3960,6,5,2004-11-23,1101139200
3961,6,3,2005-03-22,1111420800
3962,6,5,2005-10-28,1130428800
3963,6,4,2005-07-22,1121961600
3964,6,4,2004-05-27,1085587200
3965,6,4,2004-04-20,1082390400
3966,6,2,2004-08-29,1093708800
3967,6,4,2004-09-19,1095523200
3968,6,3,2004-11-01,1099238400
3969,6,1,2004-07-27,1090857600
3970,6,1,2004-02-25,1077638400
3971,6,4,2004-10-03,1096732800
3972,6,1,2004-08-26,1093449600
3973,6,3,2004-09-02,1094054400
3974,6,4,2004-04-09,1081440000
3975,6,3,2004-05-09,1084032000
3976,6,4,2004-09-22,1095782400
3977,6,4,2004-10-05,1096905600
922,6,1,2005-01-19,1106064000
3978,6,4,2005-10-18,1129564800
3979,6,5,2004-06-21,1087747200
3980,6,5,2005-12-01,1133366400
3981,6,4,2004-01-01,1072886400
3982,6,4,2004-04-16,1082044800
3983,6,3,2005-09-02,1125590400
3984,6,4,2004-02-02,1075651200
3985,6,1,2004-09-06,1094400000
3986,6,5,2005-02-20,1108828800
3987,6,5,2005-04-18,1113753600
3988,6,1,2005-12-10,1134144000
3989,6,3,2004-04-15,1081958400
3990,6,3,2005-02-21,1108915200
3991,6,2,2003-10-03,1065110400
3992,6,1,2004-03-21,1079798400
3993,6,3,2004-10-30,1099065600
3994,6,1,2005-01-20,1106150400
3995,6,4,2005-02-14,1108310400
3996,6,3,2005-03-24,1111593600
3997,6,4,2003-11-11,1068480000
3998,6,5,2004-03-23,1079971200
3999,6,4,2004-06-28,1088352000
4000,6,1,2005-04-04,1112544000
4001,6,5,2004-06-17,1087401600
4002,6,1,2003-11-09,1068307200
978,6,3,2003-10-07,1065456000
4003,6,4,2004-04-29,1083168000
979,6,1,2005-01-28,1106841600
4004,6,1,2005-06-01,1117555200
4005,6,4,2005-09-27,1127750400
4006,6,1,2004-05-17,1084723200
4007,6,3,2004-05-28,1085673600
4008,6,1,2004-04-18,1082217600
72,6,1,2005-05-03,1115049600
4009,6,3,2005-05-05,1115222400
4010,6,5,2005-06-23,1119456000
4011,6,1,2005-12-07,1133884800
4012,6,3,2003-12-25,1072281600
4013,6,3,2004-09-20,1095609600
4014,6,3,2004-12-28,1104163200
4015,6,3,2005-02-01,1107187200
4016,6,2,2005-06-02,1117641600
4017,6,3,2004-07-21,1090339200
4018,6,3,2005-07-26,1122307200
4019,6,3,2004-01-13,1073923200
4020,6,3,2004-09-30,1096473600
1009,6,1,2005-01-19,1106064000
4021,6,3,2005-04-16,1113580800
4022,6,3,2005-10-04,1128355200
4023,6,3,2004-02-09,1076256000
4024,6,3,2004-09-21,1095696000
4025,6,1,2004-09-28,1096300800
4026,6,2,2005-01-10,1105286400
4027,6,3,2004-03-19,1079625600
85,6,1,2005-01-07,1105027200
4028,6,3,2005-03-24,1111593600
1024,6,2,2005-09-19,1127059200
4029,6,1,2004-05-28,1085673600
4030,6,4,2003-11-24,1069603200
4031,6,1,2004-06-07,1086537600
4032,6,2,2004-09-14,1095091200
1034,6,1,2005-03-04,1109865600
4033,6,5,2005-05-01,1114876800
4034,6,4,2005-10-20,1129737600
4035,6,3,2005-11-14,1131897600
4036,6,1,2004-08-18,1092758400
4037,6,3,2004-07-18,1090080000
4038,6,4,2004-01-13,1073923200
4039,6,5,2004-08-30,1093795200
4040,6,3,2003-12-26,1072368000
4041,6,3,2004-02-23,1077465600
4042,6,4,2004-02-19,1077120000
4043,6,3,2004-10-19,1098115200
2995,6,5,2005-09-25,1127577600
4044,6,5,2005-12-18,1134835200
4045,6,3,2004-04-11,1081612800
1043,6,3,2003-09-17,1063728000
4046,6,1,2004-03-12,1079020800
4047,6,2,2004-09-10,1094745600
4048,6,5,2004-09-17,1095350400
4049,6,2,2004-12-10,1102608000
4050,6,3,2005-01-23,1106409600
4051,6,3,2005-12-19,1134921600
4052,6,4,2005-12-20,1135008000
4053,6,3,2004-08-20,1092931200
4054,6,3,2004-03-10,1078848000
4055,6,3,2004-06-21,1087747200
4056,6,3,2005-02-20,1108828800
4057,6,3,2004-04-30,1083254400
4058,6,4,2005-08-10,1123603200
4059,6,4,2004-04-23,1082649600
4060,6,3,2004-11-01,1099238400
4061,6,1,2005-01-03,1104681600
4062,6,2,2005-01-19,1106064000
4063,6,5,2005-03-28,1111939200
4064,6,5,2005-06-25,1119628800
4065,6,2,2005-09-11,1126368000
4066,6,5,2005-10-13,1129132800
4067,6,3,2005-12-07,1133884800
4068,6,5,2004-07-29,1091030400
4069,6,5,2004-06-02,1086105600
4070,6,4,2004-04-21,1082476800
4071,6,3,2005-10-31,1130688000
4072,6,3,2005-07-12,1121097600
4073,6,4,2004-06-08,1086624000
102,6,1,2003-11-22,1069430400
4074,6,1,2004-02-25,1077638400
4075,6,2,2004-05-06,1083772800
4076,6,5,2004-11-01,1099238400
4077,6,2,2004-12-14,1102953600
4078,6,3,2005-06-28,1119888000
4079,6,2,2005-11-22,1132588800
4080,6,3,2005-07-23,1122048000
4081,6,1,2004-08-17,1092672000
4082,6,1,2004-02-25,1077638400
4083,6,3,2004-04-15,1081958400
4084,6,5,2003-12-09,1070899200
4085,6,4,2004-06-28,1088352000
4086,6,3,2004-12-08,1102435200
4087,6,5,2005-06-15,1118764800
4088,6,4,2005-10-19,1129651200
4089,6,3,2005-08-02,1122912000
4090,6,4,2005-08-30,1125331200
4091,6,4,2005-06-22,1119369600
4092,6,5,2005-11-17,1132156800
4093,6,4,2005-02-19,1108742400
4094,6,4,2005-08-17,1124208000
4095,6,3,2004-11-29,1101657600
4096,6,2,2005-10-14,1129219200
4097,6,4,2005-11-04,1131033600
4098,6,3,2005-12-27,1135612800
4099,6,3,2004-08-16,1092585600
4100,6,1,2003-09-25,1064419200
1120,6,2,2004-08-15,1092499200
4101,6,3,2005-02-09,1107878400
4102,6,4,2005-02-16,1108483200
589,6,1,2005-07-28,1122480000
4103,6,1,2004-06-22,1087833600
4104,6,1,2005-06-10,1118332800
4105,6,2,2005-10-14,1129219200
4106,6,2,2005-11-02,1130860800
4107,6,5,2004-02-14,1076688000
4108,6,1,2004-01-14,1074009600
4109,6,2,2004-08-02,1091376000
4110,6,5,2004-08-17,1092672000
4111,6,1,2004-10-04,1096819200
4112,6,1,2004-10-07,1097078400
1148,6,1,2005-03-31,1112198400
4113,6,4,2005-04-05,1112630400
4114,6,1,2005-04-12,1113235200
4115,6,5,2005-04-27,1114531200
4116,6,4,2005-05-17,1116259200
4117,6,2,2005-10-27,1130342400
4118,6,4,2005-11-12,1131724800
120,6,1,2005-08-01,1122825600
4119,6,3,2003-12-12,1071158400
4120,6,4,2004-03-16,1079366400
4121,6,4,2005-05-17,1116259200
4122,6,4,2005-12-10,1134144000
1162,6,3,2003-12-07,1070726400
4123,6,3,2004-03-16,1079366400
4124,6,1,2005-09-07,1126022400
4125,6,2,2004-11-23,1101139200
4126,6,3,2005-04-26,1114444800
4127,6,5,2004-01-14,1074009600
4128,6,2,2004-03-04,1078329600
1193,6,4,2003-10-22,1066752000
4129,6,2,2004-06-08,1086624000
4130,6,4,2004-10-26,1098720000
4131,6,5,2005-01-31,1107100800
3085,6,4,2005-03-10,1110384000
4132,6,4,2005-03-21,1111334400
4133,6,4,2005-07-08,1120752000
4134,6,2,2004-05-26,1085500800
4135,6,2,2004-04-05,1081094400
4136,6,4,2004-11-08,1099843200
4137,6,4,2004-12-23,1103731200
4138,6,5,2005-04-21,1114012800
4139,6,1,2004-06-30,1088524800
4140,6,5,2004-04-15,1081958400
4141,6,1,2005-08-30,1125331200
4142,6,3,2004-09-10,1094745600
4143,6,5,2004-04-14,1081872000
4144,6,4,2004-03-20,1079712000
4145,6,3,2004-07-13,1089648000
4146,6,1,2004-09-22,1095782400
4147,6,3,2004-10-10,1097337600
4148,6,3,2004-12-31,1104422400
4149,6,4,2005-01-03,1104681600
4150,6,2,2005-03-22,1111420800
4151,6,1,2005-06-16,1118851200
4152,6,5,2004-03-31,1080662400
4153,6,3,2005-08-18,1124294400
4154,6,1,2003-10-26,1067097600
4155,6,4,2004-11-23,1101139200
4156,6,3,2005-03-06,1110038400
4157,6,3,2005-10-05,1128441600
4158,6,1,2005-10-18,1129564800
4159,6,1,2003-11-28,1069948800
4160,6,4,2004-06-07,1086537600
4161,6,4,2004-06-15,1087228800
4162,6,5,2004-09-23,1095868800
1243,6,1,2004-05-13,1084377600
4163,6,5,2004-09-13,1095004800
4164,6,4,2005-06-26,1119715200
1252,6,3,2005-09-19,1127059200
4165,6,4,2005-09-25,1127577600
4166,6,3,2005-07-17,1121529600
4167,6,5,2005-06-05,1117900800
4168,6,2,2004-12-09,1102521600
4169,6,3,2004-06-27,1088265600
4170,6,3,2005-01-19,1106064000
4171,6,3,2003-12-16,1071504000
4172,6,1,2004-01-10,1073664000
4173,6,1,2004-06-07,1086537600
4174,6,2,2004-06-03,1086192000
4175,6,4,2004-06-27,1088265600
4176,6,4,2004-10-31,1099152000
4177,6,2,2005-01-24,1106496000
4178,6,2,2005-05-25,1116950400
4179,6,1,2005-10-24,1130083200
4180,6,5,2003-11-30,1070121600
4181,6,3,2004-05-29,1085760000
4182,6,4,2004-09-07,1094486400
4183,6,1,2004-06-10,1086796800
4184,6,3,2005-11-11,1131638400
4185,6,3,2005-11-28,1133107200
4186,6,2,2004-05-25,1085414400
4187,6,3,2005-08-05,1123171200
4188,6,1,2004-04-12,1081699200
4189,6,1,2004-09-02,1094054400
4190,6,4,2004-11-21,1100966400
4191,6,2,2005-05-15,1116086400
4192,6,3,2005-11-29,1133193600
4193,6,3,2003-11-15,1068825600
4194,6,4,2004-02-19,1077120000
1295,6,2,2004-11-22,1101052800
4195,6,3,2005-03-15,1110816000
4196,6,4,2005-06-06,1117987200
4197,6,3,2004-08-13,1092326400
4198,6,4,2005-09-06,1125936000
4199,6,2,2004-06-07,1086537600
4200,6,4,2005-03-08,1110211200
4201,6,4,2005-04-04,1112544000
4202,6,4,2004-09-07,1094486400
4203,6,3,2005-05-22,1116691200
4204,6,4,2005-11-20,1132416000
4205,6,5,2004-05-24,1085328000
4206,6,5,2004-01-06,1073318400
4207,6,5,2004-08-28,1093622400
4208,6,4,2004-10-18,1098028800
4209,6,5,2004-12-29,1104249600
4210,6,5,2005-03-09,1110297600
4211,6,5,2005-10-03,1128268800
4212,6,5,2004-06-14,1087142400
4213,6,3,2004-05-12,1084291200
4214,6,4,2004-02-18,1077033600
4215,6,4,2005-12-07,1133884800
4216,6,1,2005-12-21,1135094400
4217,6,3,2004-04-06,1081180800
4218,6,3,2004-03-25,1080144000
4219,6,3,2004-03-21,1079798400
4220,6,4,2003-12-01,1070208000
4221,6,3,2004-05-22,1085155200
4222,6,1,2004-06-15,1087228800
1360,6,4,2003-12-16,1071504000
4223,6,2,2004-09-30,1096473600
4224,6,4,2005-11-12,1131724800
4225,6,2,2004-05-09,1084032000
4226,6,1,2004-11-21,1100966400
4227,6,4,2004-11-23,1101139200
4228,6,1,2005-06-26,1119715200
4229,6,3,2004-01-26,1075046400
4230,6,1,2004-02-24,1077552000
4231,6,3,2004-07-13,1089648000
4232,6,3,2004-09-14,1095091200
4233,6,1,2004-05-10,1084118400
4234,6,3,2004-06-05,1086364800
4235,6,3,2003-12-30,1072713600
4236,6,1,2004-11-29,1101657600
4237,6,2,2005-02-02,1107273600
4238,6,2,2005-02-11,1108051200
4239,6,5,2005-06-06,1117987200
4240,6,3,2005-07-28,1122480000
4241,6,1,2004-08-21,1093017600
4242,6,3,2004-12-09,1102521600
4243,6,5,2005-03-23,1111507200
4244,6,4,2005-10-14,1129219200
4245,6,4,2005-07-25,1122220800
4246,6,3,2004-01-25,1074960000
4247,6,4,2004-10-04,1096819200
4248,6,3,2004-11-04,1099497600
1430,6,1,2005-01-29,1106928000
4249,6,5,2005-05-14,1116000000
4250,6,4,2005-10-23,1129996800
4251,6,3,2004-02-20,1077206400
4252,6,3,2004-01-31,1075478400
4253,6,4,2004-02-26,1077724800
4254,6,5,2004-11-23,1101139200
4255,6,3,2005-03-31,1112198400
4256,6,3,2005-07-19,1121702400
4257,6,2,2004-05-08,1083945600
4258,6,5,2004-03-13,1079107200
4259,6,5,2004-09-13,1095004800
4260,6,2,2004-10-08,1097164800
4261,6,1,2004-10-18,1098028800
4262,6,1,2004-11-16,1100534400
4263,6,3,2005-01-10,1105286400
4264,6,1,2005-02-02,1107273600
4265,6,3,2005-10-07,1128614400
4266,6,3,2005-11-03,1130947200
4267,6,4,2005-02-04,1107446400
4268,6,4,2004-07-01,1088611200
4269,6,4,2004-11-04,1099497600
4270,6,4,2004-12-26,1103990400
4271,6,3,2005-03-23,1111507200
1461,6,2,2005-04-03,1112457600
4272,6,3,2004-04-26,1082908800
3234,6,3,2004-07-07,1089129600
4273,6,5,2004-07-06,1089043200
4274,6,5,2004-05-29,1085760000
4275,6,4,2005-05-10,1115654400
4276,6,5,2005-06-28,1119888000
4277,6,3,2004-06-29,1088438400
4278,6,4,2004-10-06,1096992000
4279,6,1,2005-05-01,1114876800
4280,6,3,2003-12-20,1071849600
4281,6,3,2004-05-25,1085414400
4282,6,3,2004-05-27,1085587200
4283,6,2,2005-03-08,1110211200
4284,6,3,2005-03-26,1111766400
4285,6,3,2004-08-03,1091462400
4286,6,1,2004-05-24,1085328000
4287,6,1,2004-07-29,1091030400
217,6,4,2005-10-13,1129132800
4288,6,3,2005-12-06,1133798400
4289,6,1,2004-07-16,1089907200
4290,6,2,2004-07-29,1091030400
4291,6,3,2003-12-21,1071936000
4292,6,1,2005-02-16,1108483200
4293,6,4,2005-10-02,1128182400
4294,6,3,2005-07-26,1122307200
4295,6,3,2004-08-10,1092067200
4296,6,3,2005-07-10,1120924800
4297,6,3,2004-08-03,1091462400
4298,6,4,2005-08-25,1124899200
4299,6,1,2004-02-15,1076774400
4300,6,2,2004-08-10,1092067200
4301,6,3,2004-05-21,1085068800
4302,6,5,2004-08-13,1092326400
4303,6,3,2005-03-02,1109692800
4304,6,3,2005-03-11,1110470400
4305,6,4,2005-03-13,1110643200
4306,6,4,2005-04-21,1114012800
4307,6,3,2004-05-24,1085328000
4308,6,1,2004-03-29,1080489600
4309,6,1,2005-01-20,1106150400
3270,6,3,2005-02-07,1107705600
4310,6,4,2005-03-15,1110816000
4311,6,3,2004-02-13,1076601600
4312,6,4,2004-06-02,1086105600
4313,6,4,2004-04-09,1081440000
4314,6,3,2005-02-07,1107705600
4315,6,3,2005-06-28,1119888000
4316,6,3,2005-11-28,1133107200
